set,id
41035.0,frnd055
41035.0,frnd056
41036.0,frnd081
41036.0,frnd080
41037.0,frnd057a
41037.0,frnd058
41038.0,frnd075
41038.0,frnd076
41039.0,frnd060
41039.0,frnd059
41040.0,frnd089
41040.0,frnd088
41050.0,dp001
41051.0,dp002
41052.0,dp004
41052.0,dp005
41053.0,dp003
41054.0,dp006
41054.0,dp007
41055.0,dp009
41055.0,dp008
41056.0,frnd066
41056.0,frnd067
41057.0,frnd069
41057.0,frnd068
41058.0,frnd082
41058.0,frnd084
41058.0,frnd085
41058.0,frnd083
41059.0,frnd071
41060.0,dp011
41061.0,dp012
41062.0,dp016
41062.0,dp017
41062.0,dp015
41063.0,dp013
41063.0,dp014
41065.0,dp032
41066.0,dp016
41066.0,dp020
41067.0,dp026
41067.0,dp031
41067.0,dp028
41067.0,dp025
41067.0,dp024
41067.0,3899pb006
41068.0,dp017
41068.0,dp019
41068.0,dp021
41068.0,dp018
41071.0,elf001
41072.0,elf002a
41073.0,elf001
41073.0,elf002
41074.0,elf003
41074.0,elf004
41075.0,elf003
41075.0,elf005
41075.0,elf006
41076.0,elf006
41077.0,elf008
41077.0,elf007
41078.0,elf010
41078.0,elf011
41078.0,elf009
41085.0,frnd098
41086.0,frnd099
41090.0,frnd100
41091.0,frnd101
41092.0,frnd102
41093.0,frnd097
41093.0,frnd096
41094.0,frnd103
41094.0,frnd104
41095.0,frnd091
41095.0,frnd090
41095.0,frnd092
41097.0,frnd094
41097.0,frnd093
41098.0,frnd108
41099.0,frnd110
41100.0,frnd112
41100.0,frnd111
41101.0,frnd114
41101.0,frnd113
41101.0,frnd115
41101.0,frnd116
41101.0,frnd117
41102.0,frnd133
41102.0,frnd134
41103.0,frnd109
41104.0,frnd121
41104.0,frnd120
41105.0,frnd122
41105.0,frnd123
41106.0,frnd124
41106.0,frnd126
41106.0,frnd125
41107.0,frnd118
41107.0,frnd119
41108.0,frnd131
41108.0,frnd130
41109.0,frnd129
41109.0,frnd128
41109.0,frnd127
41110.0,frnd165
41111.0,frnd136
41115.0,frnd135
41116.0,frnd137
41117.0,frnd140
41118.0,frnd138
41118.0,frnd139
41119.0,frnd142
41119.0,frnd143
41120.0,frnd141
41121.0,frnd152
41121.0,frnd151
41122.0,frnd149
41122.0,frnd150
41122.0,frnd148
41123.0,frnd156
41124.0,frnd160
41124.0,frnd167
41125.0,frnd158
41125.0,frnd159
41126.0,frnd164
41126.0,frnd163
41127.0,frnd166
41128.0,frnd179
41129.0,frnd162
41129.0,frnd161
41130.0,frnd052
41130.0,frnd169
41130.0,frnd170
41130.0,frnd168
41131.0,frnd180
41131.0,frnd181
41132.0,frnd192
41132.0,frnd191
41133.0,frnd188
41133.0,frnd187
41134.0,frnd176
41134.0,frnd178
41134.0,frnd177
41135.0,frnd145
41135.0,frnd146
41145.0,dp037
41145.0,dp038
41146.0,dp039
41146.0,dp040
41147.0,dp033
41148.0,dp021
41148.0,dp041
41148.0,dp042
41148.0,dp034
41149.0,moa001
41150.0,moa003
41150.0,moa002
41151.0,dp044
41152.0,dp045
41152.0,dp046
41152.0,dp047
41153.0,dp048
41153.0,dp049
41154.0,dp052
41154.0,dp051
41155.0,dp054a
41155.0,dp050
41156.0,dp059
41157.0,dp055
41157.0,dp056
41158.0,dp068
41159.0,dp051
41160.0,dp062
41161.0,dp067
41161.0,dp066
41162.0,dp063
41162.0,dp064
41162.0,dp065
41163.0,dp061
41164.0,dp073
41164.0,dp075
41164.0,dp074
41165.0,dp073
41165.0,dp074
41166.0,dp069
41167.0,dp070
41167.0,dp072
41167.0,dp071
41168.0,dp069
41171.0,elf012
41172.0,elf014
41173.0,elf013
41174.0,elf016
41174.0,elf017
41175.0,elf016
41175.0,elf012
41176.0,elf015
41176.0,elf018
41177.0,elf014
41177.0,elf018
41178.0,elf015
41178.0,elf013
41179.0,elf022
41179.0,elf023
41180.0,elf019
41180.0,elf020
41180.0,elf021
41181.0,elf031
41181.0,elf024
41182.0,elf032
41182.0,elf025
41183.0,elf026
41183.0,elf033
41184.0,elf037
41184.0,elf027
41184.0,elf034
41185.0,elf036
41185.0,elf030
41185.0,elf028
41185.0,elf035
41185.0,elf029
41186.0,elf036
41186.0,elf038
41187.0,elf031
41187.0,elf039
41187.0,elf040
41188.0,elf043
41188.0,elf041
41188.0,elf034b
41188.0,elf042
41190.0,elf045
41190.0,elf044
41191.0,elf046
41191.0,elf047
41192.0,elf048
41192.0,elf049
41192.0,elf045
41193.0,elf050
41193.0,elf051
41193.0,elf052
41194.0,elf049
41194.0,elf054
41194.0,elf053
41194.0,elf055
41195.0,elf058
41195.0,elf059
41195.0,elf052
41195.0,elf044
41196.0,elf048
41196.0,elf051
41196.0,elf046
41196.0,elf057
41196.0,elf055
41230.0,shg001
41231.0,shg002
41231.0,shg003
41232.0,shg019
41232.0,shg020
41232.0,shg004
41232.0,shg005
41232.0,shg006
41233.0,shg009
41234.0,shg017
41234.0,shg018
41234.0,shg007
41235.0,shg008
41236.0,shg010
41237.0,shg013
41237.0,shg012
41238.0,shg004
41238.0,shg011
41239.0,shg015
41239.0,shg014
41239.0,shg016
41250.0,twt001
41251.0,twt009
41252.0,twt002
41252.0,twt003
41252.0,twt004
41253.0,twt006
41253.0,twt007
41253.0,twt008
41254.0,twt021
41254.0,twt019
41254.0,twt020
41255.0,twt016
41255.0,twt013
41255.0,twt014
41255.0,twt015
41255.0,twt012
41256.0,twt002
41256.0,twt011
41258.0,twt022
41258.0,twt023
41258.0,twt024
41258.0,twt026
41258.0,twt025
41287.0,dim053
41287.0,ppg003
41287.0,ppg002
41288.0,dim051
41288.0,ppg001
41288.0,ppg005
41288.0,ppg004
41300.0,frnd195
41301.0,frnd198
41305.0,frnd194
41306.0,frnd189
41307.0,frnd257
41308.0,frnd201
41309.0,frnd190
41310.0,frnd202
41311.0,frnd183
41311.0,frnd182
41312.0,frnd141
41312.0,frnd196
41313.0,frnd197
41313.0,frnd199
41314.0,frnd185
41314.0,frnd186
41314.0,frnd184
41315.0,frnd210
41316.0,frnd208
41316.0,frnd209
41317.0,frnd231
41317.0,frnd230
41317.0,frnd229
41318.0,frnd279
41318.0,gen103
41318.0,frnd227
41318.0,frnd226
41318.0,frnd228
41319.0,frnd213
41319.0,frnd212
41320.0,frnd214
41320.0,frnd215
41321.0,frnd216
41322.0,frnd218
41322.0,frnd217
41323.0,frnd220
41323.0,frnd219
41324.0,frnd221
41324.0,frnd222
41325.0,frnd167
41325.0,frnd223
41326.0,frnd225
41327.0,frnd233
41328.0,frnd234
41329.0,frnd235
41330.0,frnd232
41332.0,frnd238
41333.0,frnd241
41334.0,frnd279
41334.0,frnd242
41334.0,frnd243
41335.0,frnd237
41335.0,frnd236
41336.0,frnd239
41336.0,frnd240
41337.0,frnd326
41337.0,frnd327
41338.0,frnd251
41338.0,frnd252
41339.0,frnd247
41339.0,frnd246
41340.0,frnd249
41340.0,frnd248
41340.0,frnd235
41341.0,frnd260
41342.0,frnd259
41343.0,frnd269
41344.0,frnd271
41344.0,frnd270
41345.0,frnd275
41345.0,frnd274
41345.0,frnd276
41347.0,frnd264
41347.0,frnd265
41347.0,frnd266
41347.0,frnd267
41348.0,frnd268
41349.0,frnd253
41349.0,frnd254
41350.0,frnd273
41350.0,frnd272
41351.0,frnd262
41351.0,frnd261
41352.0,frnd273
41352.0,frnd277
41352.0,frnd278
41354.0,frnd282
41355.0,frnd283
41356.0,frnd300
41357.0,frnd281
41357.0,frnd325
41358.0,frnd280
41359.0,frnd298
41359.0,frnd299
41360.0,frnd302
41361.0,frnd284
41362.0,frnd235
41362.0,frnd256
41363.0,frnd291
41364.0,frnd301
41365.0,frnd292
41365.0,frnd293
41366.0,frnd294
41366.0,frnd295
41367.0,frnd285
41367.0,frnd286
41368.0,frnd296
41368.0,frnd297
41369.0,frnd288
41369.0,frnd287
41369.0,frnd289
41371.0,frnd329
41371.0,frnd328
41372.0,frnd324
41372.0,frnd323
41373.0,frnd240
41373.0,frnd338
41374.0,frnd331
41374.0,frnd330
41375.0,gen135
41375.0,gen134
41375.0,frnd335
41375.0,frnd333
41375.0,frnd332
41375.0,frnd334
41375.0,frnd336
41376.0,frnd316
41376.0,frnd317
41378.0,frnd322
41378.0,frnd321
41379.0,frnd240
41379.0,frnd309
41379.0,frnd310
41380.0,frnd305
41380.0,frnd304
41381.0,frnd308
41381.0,frnd306
41381.0,frnd307
41381.0,frnd311
41382.0,frnd342
41382.0,frnd341
41382.0,frnd340
41383.0,frnd290
41384.0,frnd312
41385.0,frnd313
41386.0,frnd314
41387.0,frnd318
41387.0,frnd319
41388.0,frnd315
41389.0,frnd345
41390.0,frnd346
41390.0,frnd347
41391.0,frnd343
41391.0,frnd344
41392.0,frnd349
41392.0,frnd350
41393.0,frnd356
41393.0,frnd354
41393.0,frnd355
41394.0,frnd240
41394.0,frnd358
41394.0,frnd357
41395.0,frnd352
41395.0,frnd351
41395.0,frnd353
41396.0,frnd367
41397.0,frnd365
41397.0,frnd366
41398.0,frnd256
41398.0,frnd372
41398.0,frnd373
41400.0,frnd348
41401.0,frnd361
41402.0,frnd359
41403.0,frnd362
41404.0,frnd360
41405.0,frnd368
41406.0,frnd371
41407.0,frnd370
41408.0,frnd369
41409.0,frnd309
41410.0,frnd386
41411.0,frnd398
41412.0,frnd408
41413.0,frnd402
41414.0,frnd407
41420.0,hol202
41420.0,frnd400
41420.0,frnd399
41420.0,frnd401
41421.0,frnd376
41421.0,frnd375
41422.0,frnd377
41422.0,frnd378
41423.0,frnd392
41423.0,frnd376
41424.0,frnd392
41424.0,frnd393
41424.0,frnd378
41425.0,frnd391
41425.0,frnd390
41426.0,frnd388
41426.0,frnd389
41427.0,frnd296
41427.0,frnd374
41428.0,frnd383
41428.0,frnd384
41429.0,frnd403
41429.0,frnd404
41429.0,frnd405
41430.0,frnd382
41430.0,frnd379
41430.0,frnd380
41430.0,frnd381
41431.0,frnd363
41431.0,frnd364
41432.0,frnd377
41432.0,frnd375
41433.0,frnd386
41433.0,frnd387
41433.0,frnd385
41434.0,frnd394
41435.0,frnd395
41436.0,frnd396
41437.0,frnd397
41438.0,frnd406
41439.0,frnd349
41439.0,frnd423
41440.0,frnd350
41440.0,frnd432
41441.0,frnd479
41441.0,frnd458
41442.0,frnd434
41442.0,frnd433
41443.0,frnd352
41443.0,frnd424
41444.0,frnd411
41444.0,frnd410
41444.0,frnd409
41445.0,frnd391
41445.0,frnd438
41446.0,frnd437
41446.0,frnd435
41446.0,frnd436
41447.0,frnd374
41447.0,frnd351
41447.0,frnd425
41447.0,frnd426
41448.0,frnd413
41448.0,frnd412
41448.0,frnd414
41449.0,frnd314
41449.0,frnd415
41449.0,frnd416
41449.0,frnd418
41449.0,frnd417
41450.0,frnd370
41450.0,frnd430
41450.0,frnd427
41450.0,frnd426
41450.0,frnd428
41450.0,frnd429
41451.0,uni06
41451.0,uni01
41451.0,uni05
41452.0,uni17
41452.0,uni23
41452.0,uni15
41453.0,uni10
41453.0,uni08
41453.0,uni07
41453.0,uni09
41454.0,uni24
41454.0,uni26
41454.0,uni03
41454.0,uni25
41455.0,uni17
41455.0,uni10
41455.0,uni20
41455.0,uni04
41455.0,uni11
41455.0,uni06
41455.0,uni13
41455.0,uni14
41455.0,uni03
41455.0,uni18
41455.0,uni19
41455.0,uni21
41455.0,uni12
41455.0,uni16
41455.0,uni22
41455.0,uni15
41455.0,uni05
41456.0,uni10
41456.0,uni23
41456.0,uni26
41456.0,uni01
41456.0,uni21
41456.0,uni25
41662.0,frnd439
41663.0,frnd442
41664.0,frnd431
41665.0,frnd440
41666.0,frnd441
41667.0,frnd481
41668.0,frnd465
41669.0,frnd446
41670.0,frnd443
41671.0,frnd480
41677.0,frnd456
41677.0,frnd455
41679.0,frnd287
41679.0,frnd411
41679.0,frnd464
41681.0,frnd385
41681.0,frnd382a
41681.0,frnd256a
41682.0,frnd459
41682.0,frnd461
41682.0,frnd460
41683.0,frnd470
41683.0,frnd469
41683.0,frnd468
41684.0,frnd451
41684.0,frnd453
41684.0,frnd454
41684.0,frnd452
41685.0,frnd467
41685.0,frnd466
41685.0,frnd457
41685.0,frnd448
41686.0,frnd447
41686.0,frnd448
41687.0,frnd450
41687.0,frnd449
41687.0,frnd426
41688.0,frnd457
41688.0,frnd462
41689.0,frnd471
41689.0,frnd473
41689.0,frnd472
41690.0,frnd475
41690.0,frnd474
41690.0,frnd477
41690.0,frnd476
41690.0,frnd478
41691.0,frnd357
41691.0,frnd422
41692.0,frnd421
41692.0,frnd420
41693.0,frnd352
41693.0,frnd444
41693.0,frnd411
41693.0,frnd445
41694.0,frnd425
41694.0,frnd420
41695.0,frnd431
41718.0,frnd426
41719.0,frnd256a
41775.0,coluni01
41775.0,coluni10
41775.01,coluni11
41775.02,coluni12
41775.03,coluni09
41775.03,coluni02
41775.03,coluni11
41775.03,coluni01
41775.03,coluni03
41775.03,coluni05
41775.03,coluni10
41775.03,coluni08
41775.03,coluni06
41775.03,coluni12
41775.03,coluni07
41775.03,coluni04
41775.2,coluni02
41775.3,coluni03
41775.4,coluni04
41775.5,coluni05
41775.6,coluni06
41775.7,coluni07
41775.8,coluni08
41775.9,coluni09
43101.0,vid011
43101.0,vid015
43101.01,vid010
43101.02,vid018
43101.03,vid008
43101.03,vid009
43101.03,vid017
43101.03,vid006
43101.03,vid002
43101.03,vid018
43101.03,vid010
43101.03,vid011
43101.03,vid012
43101.03,vid007
43101.03,vid013
43101.03,vid015
43101.2,vid006
43101.3,vid002
43101.4,vid007
43101.5,vid013
43101.6,vid012
43101.7,vid017
43101.8,vid009
43101.9,vid008
43102.0,vid001
43103.0,vid016
43104.0,vid003
43105.0,vid004a
43106.0,vid005
43107.0,vid014
43108.0,vid035
43108.0,vid041
43108.01,vid045
43108.02,vid038
43108.03,vid035
43108.03,vid040
43108.03,vid036
43108.03,vid044
43108.03,vid045
43108.03,vid038
43108.03,vid041
43108.03,vid039
43108.03,vid042
43108.03,vid037
43108.03,vid043
43108.03,vid046
43108.2,vid039
43108.3,vid043
43108.4,vid046
43108.5,vid040
43108.6,vid037
43108.7,vid036
43108.8,vid042
43108.9,vid044
43109.0,vid019
43110.0,vid020
43111.0,vid022
43111.0,vid021
43112.0,vid024
43112.0,vid023
43113.0,vid027
43113.0,vid025
43113.0,vid026
43114.0,vid030
43114.0,vid029
43114.0,vid028
43115.0,vid031
43115.0,vid032
43115.0,vid033
43115.0,vid034
43170.0,moa004
43172.0,dp021
43172.0,dp041
43172.0,dp042
43172.0,dp076
43173.0,dp078
43174.0,dp080
43174.0,dp082
43174.0,dp081
43175.0,dp084
43175.0,dp086
43175.0,dp083
43175.0,dp085
43176.0,dp089
43176.0,dp088
43176.0,dp087
43177.0,dp077
43177.0,dp091
43177.0,dp093
43177.0,dp090
43177.0,38014pb01
43177.0,dp092
43178.0,dp102
43180.0,dp077
43180.0,dp097
43180.0,dp099
43180.0,dp101
43180.0,dp100
43180.0,dp096
43180.0,38014pb01
43180.0,dp098
43181.0,dp117
43181.0,dp116
43182.0,dp079
43183.0,moa004
43184.0,dp118
43185.0,dp119
43185.0,dp120
43187.0,dp103
43187.0,dp104
43188.0,dp105
43188.0,dp106
43189.0,dp086
43189.0,dp112
43189.0,dp113
43189.0,dp110
43189.0,dp111
43191.0,dp108
43191.0,dp109
43192.0,dp095b
43192.0,dp114
43193.0,dp125
43193.0,dp121
43193.0,dp124
43193.0,dp122
43193.0,dp123
43194.0,dp141
43194.0,dp138
43194.0,dp142
43194.0,dp140
43195.0,dp133
43195.0,dp132
43196.0,dp077
43196.0,38014pb01
43196.0,dp121
43196.0,dp130
43196.0,dp126
43196.0,dp127
43196.0,dp128
43196.0,dp131
43196.0,dp129
43197.0,dp135
43197.0,dp137
43197.0,dp138
43197.0,dp139
43197.0,dp136
43197.0,dp134
43199.0,dp139
43200.0,dis058
43200.0,dis059
43201.0,dis061
43201.0,dis060
43201.0,dis062
43202.0,dis064
43202.0,dis058
43202.0,dis063
43204.0,dp138
43205.0,dp133
44015.0,hf007
44015.0,hf008
44015.0,hf009
44015.0,hf001
44016.0,hf002
44017.0,hf008
44017.0,hf009
44017.0,hf002
44018.0,hf007
44018.0,hf003
44019.0,hf008
44019.0,hf004
44020.0,hf006
44021.0,hf001
44021.0,hf003
44022.0,hf008
44022.0,hf009
44022.0,hf001
44023.0,hf013
44023.0,hf004
44024.0,hf010
44025.0,hf012
44025.0,hf011
44026.0,hf014
44027.0,hf013
44027.0,hf015
44028.0,hf007
44028.0,hf008
44028.0,hf019
44028.0,hf020
44029.0,hf013
44029.0,hf017
44029.0,hf021
44029.0,hf018
45001.0,47394pb197
45002.0,47394pb075
45002.0,47394pb074
45005.0,47394pb197
45006.0,47394pb171
45006.0,47394pb169
45007.0,47394pb167
45008.0,47205pb039
45008.0,47394pb207
45010.0,47394pb173
45010.0,47394pb165
45010.0,47394pb171
45010.0,47394pb169
45010.0,47394pb168
45010.0,47394pb167
45010.0,47394pb174
45010.0,85363pb003
45010.0,47394pb207
45010.0,47394pb206
45010.0,47394pb209
45010.0,47394pb208
45010.0,47394pb182a
45010.0,47394pb183
45011.0,47205pb044
45011.0,47205pb043
45011.0,47205pb042
45011.0,47205pb039
45011.0,47205pb035
45011.0,47205pb041
45011.0,47394pb207
45011.0,47394pb190
45011.0,47394pb206
45011.0,47394pb208
45011.0,47394pb191
45011.0,47394pb211
45011.0,47394pb210
45014.0,47394pb197
45015.0,47394pb075
45015.0,47394pb074
45016.0,47205pb013
45016.0,47205pb012
45017.0,47394pb197
45021.0,47205pb044
45021.0,47205pb043
45021.0,47205pb039
45021.0,47394pb191
45022.0,cty0668
45022.0,cty0725
45022.0,twn280
45022.0,twn279
45022.0,trn240
45022.0,cty0718
45022.0,cty0726
45022.0,pln180
45022.0,cty0715
45022.0,cty0716
45022.0,post011
45022.0,cty0719
45022.0,cty0722
45022.0,cty0720
45022.0,chef024
45022.0,doc037
45022.0,cty0723
45022.0,cty0724
45022.0,twn281
45022.0,cty0721
45022.0,cty0717
45023.0,cas544
45023.0,cty0727
45023.0,pi181
45023.0,pi182
45023.0,twn282
45023.0,cas545
45023.0,pi184
45023.0,pi183
45023.0,cas548
45023.0,cas547
45023.0,pi179
45023.0,pi180
45023.0,cas549
45023.0,twn283
45023.0,hol283
45023.0,cas543
45023.0,cas550
45023.0,sp126
45023.0,hol085
45023.0,hol086
45023.0,ww025
45025.0,47205pb051
45025.0,47205pb050
45025.0,47205pb044a
45025.0,47394pb248
45025.0,47394pb254
45028.0,47205pb044
45028.0,47205pb051
45028.0,47205pb050
45028.0,47394pb222
45028.0,47394pb246
45030.0,47394pb226
45030.0,47394pb227
45030.0,47394pb233
45030.0,47205pb044a
45030.0,47205pb059
45030.0,47394pb256
45030.0,47394pb253
45030.0,47394pb252
45030.0,47394pb273
45030.0,47394pb269
45030.0,47394pb272
45030.0,47394pb263
45030.0,47205pb068
45030.0,47205pb076
45030.0,47205pb069
45030.0,47205pb075
45030.0,47394pb296
45030.0,47394pb283
45030.0,47394pb300
45030.0,47394pb299
45030.0,47394pb203a
45030.0,47394pb295
45030.0,47394pb294
45030.0,47394pb301
45345.0,pln191
45345.0,pln194
45345.0,pln193
45345.0,pln192
45678.0,edu007
45678.0,edu008
45800.0,fst020
45800.0,fst019
45801.0,fst022
45801.0,fst021
45802.0,fst023
45802.0,fst024
45804.0,fst025
45806.0,fst027
45806.0,fst026
45809.0,fst032
45813.0,fst033
45815.0,47205pb059
45815.0,47205pb090
50003.0,85863pb101
50003.0,85863pb104
50003.0,85863pb105
50003.0,85863pb103
50003.0,85863pb108
50003.0,85863pb102
50003.0,85863pb106
50003.0,85863pb107
50006.0,85863pb098
50006.0,85863pb099
50006.0,85863pb100
50011.0,85863pb109
50011.0,85863pb111
50011.0,85863pb110
50011.0,85863pb113
50011.0,85863pb112
50011.0,85863pb114
50011.0,85863pb115
50011.0,85863pb117
50011.0,85863pb118
50011.0,85863pb116
50011.0,85863pb119
60000.0,cty0344
60001.0,cty0345
60001.0,cty0346
60002.0,cty0342
60002.0,cty0343
60003.0,cty0347
60003.0,cty0343
60003.0,cty0348
60004.0,cty0349
60004.0,cty0342
60004.0,cty0347
60004.0,cty0351
60004.0,cty0350
60005.0,cty0371
60005.0,cty0372
60005.0,cty0373
60005.0,cty0374
60006.0,cty0364
60006.0,cty0360
60007.0,cty0358
60007.0,cty0356
60007.0,cty0357
60008.0,cty0363
60008.0,cty0364
60008.0,cty0359
60008.0,cty0360
60008.0,cty0361
60008.0,cty0362
60009.0,cty0358
60009.0,cty0364
60009.0,cty0359
60009.0,cty0361
60009.0,cty0362
60010.2,cty0349
60010.2,cty0343
60011.0,cty0406
60011.0,cty0407
60012.0,cty0408
60012.0,cty0409
60013.0,cty0410
60013.0,cty0412
60013.0,cty0411
60013.0,cty0413
60014.0,cty0415
60014.0,cty0418
60014.0,cty0424
60014.0,cty0416
60014.0,cty0414
60014.0,cty0417
60015.0,cty0430
60015.0,cty0431
60015.0,cty0429
60016.0,cty0367
60017.0,cty0290
60017.0,cty0370
60018.0,cty0366
60018.0,cty0365
60019.0,cty0423
60019.0,cty0421
60020.0,cty0401
60020.0,cty0402
60020.0,cty0134a
60021.0,cty0403
60021.0,cty0405
60021.0,cty0404
60022.0,cty0403
60022.0,cty0420
60022.0,cty0421
60022.0,cty0422
60022.0,cty0419
60023.0,cty0336
60023.0,cty0394
60023.0,cty0393
60023.0,cty0392
60023.0,cty0342
60024.0,cty0384
60024.0,cty0433
60024.0,cty0432
60024.0,cty0435
60024.0,hol021
60024.0,cty0436
60024.0,cty0434
60025.0,cty0389
60025.0,cty0390
60025.0,cty0391
60026.0,cty0395
60026.0,cty0398
60026.0,cty0400
60026.0,cty0396
60026.0,chef021
60026.0,cty0397
60026.0,twn171
60026.0,cty0399
60027.0,cty0385
60027.0,cty0386
60027.0,cty0387
60031.0,cty0146
60031.0,cty0147
60031.0,cty0145a
60031.0,chef019a
60031.0,ovr037a
60032.0,cty0492
60034.0,cty0491
60034.0,cty0490
60035.0,cty0492
60035.0,cty0496
60036.0,cty0491
60036.0,cty0497
60036.0,cty0492
60036.0,cty0495
60036.0,cty0496
60036.0,cty0494
60041.0,cty0449
60041.0,cty0448
60042.0,cty0450
60042.0,cty0451
60042.0,cty0452
60043.0,cty0458
60043.0,cty0457
60043.0,cty0456
60044.0,cty0454
60044.0,cty0476
60044.0,cty0457
60045.0,cty0455
60045.0,cty0454
60045.0,cty0453
60046.0,cty0462
60046.0,cty0449
60046.0,cty0464
60046.0,cty0465
60046.0,cty0463
60047.0,cty0487
60047.0,cty0484
60047.0,cty0485
60047.0,cty0458
60047.0,cty0486
60047.0,cty0481
60047.0,cty0452
60048.0,cty0477
60048.0,cty0479
60048.0,cty0478
60049.0,cty0449
60049.0,cty0465
60049.0,cty0480
60049.0,cty0481
60050.0,cty0504
60050.0,cty0502
60050.0,cty0506
60050.0,cty0505
60050.0,cty0503
60051.0,cty0510
60051.0,cty0511
60051.0,trn237
60052.0,cty0500
60052.0,trn235
60052.0,trn236
60052.0,cty0499
60053.0,cty0389
60054.0,cty0471
60055.0,cty0475
60056.0,cty0459
60057.0,cty0472
60057.0,cty0473
60058.0,cty0468
60058.0,cty0469
60059.0,cty0467
60059.0,cty0466
60060.0,cty0461
60060.0,cty0460
60061.0,cty0343
60061.0,cty0470
60062.0,cty0551
60062.0,cty0554
60062.0,cty0492
60062.0,cty0495
60062.0,cty0553
60062.0,cty0552
60063.0,hol040
60063.0,hol042
60063.0,hol041
60063.0,hol036
60063.0,hol037
60063.0,hol039
60063.0,hol038
60064.0,cty0491
60064.0,cty0498
60065.0,cty0522
60065.0,cty0523
60066.0,cty0513
60066.0,cty0522
60066.0,cty0548
60066.0,cty0517
60067.0,cty0514
60067.0,cty0516
60068.0,cty0514
60068.0,cty0513
60068.0,cty0515
60068.0,cty0516
60069.0,cty0514
60069.0,cty0515
60069.0,cty0548
60069.0,cty0519
60069.0,cty0517
60069.0,cty0516
60070.0,cty0515
60071.0,cty0514
60071.0,cty0513
60071.0,cty0519
60072.0,cty0529
60072.0,cty0528
60072.0,cty0527
60072.0,cty0530
60073.0,cty0529
60073.0,cty0534
60074.0,cty0528
60074.0,cty0541
60075.0,cty0527
60075.0,cty0540
60076.0,cty0555
60076.0,cty0528
60076.0,cty0527
60076.0,cty0530
60076.0,cty0540
60077.0,cty0562
60077.0,cty0561
60077.0,cty0557
60077.0,cty0563
60078.0,cty0567
60078.0,cty0568
60079.0,cty0570
60079.0,cty0571
60079.0,cty0569
60080.0,cty0600
60080.0,cty0557
60080.0,cty0563
60080.0,cty0567
60080.0,cty0568
60081.0,cty0544
60081.0,cty0547
60082.0,cty0546
60082.0,cty0545
60083.0,cty0520
60084.0,rac057
60084.0,rac058
60085.0,cty0543
60085.0,cty0542
60086.0,cty0382
60086.0,cty0539
60086.0,cty0536
60086.0,cty0537
60086.0,cty0538
60088.0,cty0350
60088.0,cty0526
60088.0,cty0524
60088.0,cty0525
60091.0,cty0559
60091.0,cty0560
60092.0,cty0559
60092.0,cty0566
60093.0,cty0278
60093.0,cty0565
60095.0,cty0598
60095.0,cty0559
60095.0,cty0599
60095.0,cty0597
60095.0,cty0560
60095.0,cty0566
60096.0,cty0602
60096.0,cty0560
60096.0,cty0604
60096.0,cty0603
60096.0,cty0605
60097.0,cty0574
60097.0,cty0582
60097.0,cty0583
60097.0,cty0572
60097.0,cty0576
60097.0,chef023
60097.0,cty0580
60097.0,cty0581
60097.0,cty0573
60097.0,cty0577
60097.0,trn115a
60097.0,cty0575
60097.0,cty0579
60097.0,cty0578
60098.0,cty0555
60098.0,cty0528
60098.0,cty0584
60098.0,trn238
60098.0,trn239
60099.0,hol057
60099.0,cty0522
60099.0,hol061
60099.0,hol058
60099.0,hol059
60100.0,cty0679
60100.0,cty0677
60100.0,cty0676
60100.0,cty0678
60101.0,air049
60101.0,air050
60102.0,air055
60102.0,cty0692
60102.0,air050
60102.0,cty0691
60103.0,air052
60103.0,air051
60103.0,air053
60103.0,air054
60103.0,cty0689
60103.0,cty0688
60104.0,air049
60104.0,cty0707
60104.0,cty0704
60104.0,air050
60104.0,cty0705
60104.0,cty0706
60105.0,cty0626
60106.0,cty0641
60106.0,cty0640
60106.0,cty0628
60106.0,cty0639
60107.0,cty0627
60107.0,cty0626
60108.0,cty0653
60108.0,cty0652
60108.0,cty0651
60109.0,cty0649
60109.0,cty0650
60109.0,cty0639
60109.0,cty0647
60109.0,cty0648
60110.0,cty0350
60110.0,cty0671
60110.0,cty0669
60110.0,cty0670
60110.0,cty0638
60110.0,cty0637
60111.0,cty0630
60111.0,cty0628
60111.0,cty0629
60112.0,cty0635
60112.0,cty0638
60112.0,cty0637
60113.0,cty0611
60114.0,cty0646
60115.0,rac059
60115.0,rac060
60116.0,cty0614
60116.0,cty0607
60116.0,cty0608
60117.0,cty0625
60117.0,cty0624
60118.0,cty0609
60118.0,cty0610
60119.0,cty0623
60119.0,cty0622
60120.0,cty0680
60120.0,cty0681
60120.0,cty0682
60120.0,cty0683
60121.0,cty0681
60121.0,cty0695
60122.0,cty0687
60122.0,cty0686
60122.0,cty0683
60123.0,cty0687
60123.0,cty0686
60123.0,cty0697
60124.0,cty0693
60124.0,cty0681
60124.0,cty0690
60124.0,cty0685
60124.0,cty0695
60124.0,cty0694
60125.0,cty0693
60125.0,cty0681
60125.0,cty0687
60125.0,cty0690
60125.0,cty0686
60125.0,cty0697
60125.0,cty0740
60125.0,cty0694
60126.0,cty0615
60126.0,cty0612
60127.0,cty0621
60127.0,cty0620
60127.0,cty0619
60127.0,cty0618
60128.0,cty0616
60128.0,cty0613
60129.0,cty0645
60129.0,cty0615
60129.0,cty0644
